Email address,Domain name,Organization,Country,State,City,Postal code,Street,Confidence score,Type,Number of sources,Pattern,First name,Last name,Department,Position,Twitter handle,LinkedIn URL,Phone number
hise.sitmeon@seoul.com,seoul.com,Seoul,,,,,,70,personal,1,{first},,,,,,,
oui.tndourbu.tare@seoul.com,seoul.com,Seoul,,,,,,70,personal,1,{first},,,,,,,
ouhea.nngthalwit@seoul.com,seoul.com,Seoul,,,,,,70,personal,1,{first},,,,,,,
shot.iesver.erese@seoul.com,seoul.com,Seoul,,,,,,70,personal,1,{first},,,,,,,
and.setiourn.dndere@seoul.com,seoul.com,Seoul,,,,,,70,personal,1,{first},,,,,,,
hinto.tieaher@seoul.com,seoul.com,Seoul,,,,,,70,personal,1,{first},,,,,,,
tedaln.gent@seoul.com,seoul.com,Seoul,,,,,,70,generic,1,{first},,,,,,,
hadasv.ethiveen@seoul.com,seoul.com,Seoul,,,,,,10,personal,0,{first},,,,,,,
isnotyou.lewas@seoul.com,seoul.com,Seoul,,,,,,10,personal,0,{first},,,,,,,
toeati.hae.aingwas@seoul.com,seoul.com,Seoul,,,,,,10,personal,0,{first},,,,,,,
citytour@seoul.com,seoul.com,Seoul,,,,,,10,personal,0,{first},,,,,,,
admin@seoul.com,seoul.com,Seoul,,,,,,10,generic,0,{first},,,IT / Engineering,,,,
